;Date_Heure;Annee;Mois;Jour;saison_Automne;saison_Hiver;saison_Printemps;saison_Ete;Consommation;Production;Thermique;Nucleaire;Hydraulique_totale;Eolien;Solaire;Bioenergies;TMoy_(°C);TDelta_(°C);Vitesse_vent_a100m_(m/s);Rayonnement_solaire_global_(W/m2);Pression au niveau mer;Variation de pression en 3 heures;Vitesse du vent moyen 10 mn;Humidité;Nebulosité totale;Pression station;Variation de pression en 24 heures;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Température (°C);Température minimale sur 12 heures (°C);Température maximale sur 12 heures (°C);Température minimale du sol sur 12 heures (en °C);Parc_nucleaire_(MW);Parc_thermique_(MW);Parc_hydraulique_(MW);Parc_eolien_(MW);Parc_solaire_(MW);Parc_bioenergies_(MW);Parc_total;Blackout
0;2013-01-01 00:00:00+00:00;2013;1;1;0;1;0;0;4542.809027777777;5168.392361111111;305.6232638888889;4126.946180555556;452.10243055555554;214.07986111111111;9.777777777777779;59.86284722222222;6.821666666666666;7.4541666666666675;8.387803819444445;39.39083333333333;101316.81677083333;97.75145833333333;4.2690625;84.45552083333332;76.47229166666666;99376.2484375;0.0;0.18052083333333335;0.0;0.0;0.19229166666666667;0.735;0.19229166666666667;0.19229166666666667;0.19229166666666667;7.2631250000000005;7.2631250000000005;7.2631250000000005;7.2631250000000005;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
1;2013-01-02 00:00:00+00:00;2013;1;2;0;1;0;0;5384.885416666667;5917.519097222223;393.2552083333333;4650.857638888889;674.7899305555555;118.29861111111111;21.897569444444443;58.420138888888886;8.588333333333333;3.9633333333333334;8.882039930555557;31.428229166666668;102665.44156250001;161.05666666666667;2.901875;85.68583333333333;65.5728125;100687.02979166666;0.0;0.33416666666666667;0.0;0.0;0.01572916666666667;0.0521875;0.01572916666666667;0.01572916666666667;0.01572916666666667;5.440625000000001;5.440625000000001;5.440625000000001;5.440625000000001;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
2;2013-01-03 00:00:00+00:00;2013;1;3;0;1;0;0;5551.284722222223;6013.098958333333;497.13368055555554;4605.427083333333;699.6475694444445;132.74479166666666;17.56076388888889;60.58506944444444;6.934166666666666;4.513333333333334;9.200104166666668;26.348125;103706.010625;99.63541666666667;2.885;87.97270833333333;85.251875;101714.58541666667;0.0;0.09020833333333333;0.0;0.0;0.019375;0.04177083333333333;0.019375;0.019375;0.019375;7.2714583333333325;7.2714583333333325;7.2714583333333325;7.2714583333333325;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
3;2013-01-04 00:00:00+00:00;2013;1;4;0;1;0;0;5435.048611111111;5895.963541666667;439.7604166666667;4663.038194444444;634.5625;84.27430555555556;11.81076388888889;62.517361111111114;7.966666666666667;4.706666666666667;8.448680555555555;43.9425;103881.90895833334;-28.081041666666668;2.3961458333333336;88.60645833333334;90.49354166666666;101903.61989583334;0.0;0.09708333333333334;0.0;0.0;0.0034375000000000005;0.0096875;0.0034375000000000005;0.0034375000000000005;0.0034375000000000005;8.101145833333334;8.101145833333334;8.101145833333334;8.101145833333334;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
4;2013-01-05 00:00:00+00:00;2013;1;5;0;1;0;0;5009.53125;5621.335069444444;303.203125;4592.935763888889;572.4288194444445;76.265625;12.49826388888889;64.00347222222223;7.257499999999999;4.434166666666666;8.090651041666668;42.573229166666664;103547.30979166666;-35.60947916666667;2.3871875;90.05354166666666;90.37645833333335;101576.3653125;0.0;0.1371875;0.0;0.0;0.006666666666666667;0.014791666666666667;0.006666666666666667;0.006666666666666667;0.006666666666666667;7.385104166666666;7.385104166666666;7.385104166666666;7.385104166666666;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
5;2013-01-06 00:00:00+00:00;2013;1;6;0;1;0;0;4876.815972222223;5410.017361111111;299.8142361111111;4514.465277777777;466.50694444444446;52.744791666666664;12.946180555555555;63.53993055555556;7.2958333333333325;5.0808333333333335;7.78092013888889;36.450208333333336;103233.50979166667;-53.570625;2.3377083333333335;90.25739583333333;91.63166666666667;101262.94947916667;0.0;0.12656250000000002;0.0;0.0;0.0009375000000000001;0.005000000000000001;0.0009375000000000001;0.0009375000000000001;0.0009375000000000001;6.568333333333333;6.568333333333333;6.568333333333333;6.568333333333333;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
6;2013-01-07 00:00:00+00:00;2013;1;7;0;1;0;0;5663.986111111111;6207.451388888889;684.7065972222222;4695.65625;713.7743055555555;38.416666666666664;13.821180555555555;61.076388888888886;8.575833333333334;6.664166666666667;7.907421875000001;29.557499999999997;102849.6271875;-28.550625;2.2827083333333333;89.76166666666667;91.2990625;100874.39947916666;0.0;0.11291666666666665;0.0;0.0;0.0025000000000000005;0.0034375000000000005;0.0025000000000000005;0.0025000000000000005;0.0025000000000000005;5.606249999999999;5.606249999999999;5.606249999999999;5.606249999999999;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
7;2013-01-08 00:00:00+00:00;2013;1;8;0;1;0;0;5960.782986111111;6478.939236111111;807.4913194444445;4769.470486111111;793.1267361111111;35.046875;12.234375;61.56944444444444;7.125;6.635000000000001;8.08609375;41.66375;102811.01052083334;-8.7275;2.248333333333333;89.51895833333333;92.9634375;100831.08302083334;0.0;0.0965625;0.0;0.0;0.0036458333333333334;0.008333333333333333;0.0036458333333333334;0.0036458333333333334;0.0036458333333333334;4.7190625;4.7190625;4.7190625;4.7190625;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
8;2013-01-09 00:00:00+00:00;2013;1;9;0;1;0;0;6079.279513888889;6522.25;686.6319444444445;4869.708333333333;854.1284722222222;37.901041666666664;11.631944444444445;62.248263888888886;8.5175;6.19;8.470911458333333;35.74927083333333;102374.94416666667;-78.625;2.2119791666666666;91.08104166666666;95.74322916666667;100384.3340625;0.0;0.10239583333333334;0.0;0.0;0.02770833333333333;0.086875;0.02770833333333333;0.02770833333333333;0.02770833333333333;4.377291666666667;4.377291666666667;4.377291666666667;4.377291666666667;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
9;2013-01-10 00:00:00+00:00;2013;1;10;0;1;0;0;5964.194444444444;6411.387152777777;669.2447916666666;4847.295138888889;720.8940972222222;100.53645833333333;11.621527777777779;61.795138888888886;7.836666666666667;4.879166666666666;8.762916666666666;34.93145833333333;101765.11406250001;-57.02458333333334;3.2626041666666667;90.95895833333333;89.126875;99803.05135416666;0.0;0.16489583333333335;0.0;0.0;0.13906249999999998;0.44135416666666666;0.13906249999999998;0.13906249999999998;0.13906249999999998;6.3263541666666665;6.3263541666666665;6.3263541666666665;6.3263541666666665;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
10;2013-01-11 00:00:00+00:00;2013;1;11;0;1;0;0;5838.418402777777;6410.329861111111;672.3246527777778;4860.895833333333;667.4791666666666;120.890625;23.805555555555557;64.93402777777777;7.8100000000000005;5.045833333333333;8.846944444444444;42.685833333333335;101849.00229166666;23.0603125;3.6271875000000002;83.0340625;67.72572916666667;99891.63333333333;0.0;0.17104166666666665;0.0;0.0;0.08718749999999999;0.2640625;0.08718749999999999;0.08718749999999999;0.08718749999999999;5.978125;5.978125;5.978125;5.978125;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
11;2013-01-12 00:00:00+00:00;2013;1;12;0;1;0;0;5488.480902777777;6112.649305555556;544.1597222222222;4837.921875;564.1163194444445;84.84027777777777;15.427083333333334;66.18402777777777;6.84;4.171666666666667;8.544453124999999;52.767604166666665;101382.47083333334;-71.55947916666668;3.0108333333333333;86.84520833333335;81.88875;99416.62333333334;0.0;0.5814583333333334;0.0;0.0;0.14197916666666666;0.4144791666666666;0.14197916666666666;0.14197916666666666;0.14197916666666666;4.221979166666667;4.221979166666667;4.221979166666667;4.221979166666667;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
12;2013-01-13 00:00:00+00:00;2013;1;13;0;1;0;0;5388.567708333333;5925.138888888889;507.77777777777777;4816.043402777777;455.6770833333333;71.07291666666667;8.493055555555555;66.07465277777777;5.045833333333333;6.183333333333334;7.656814236111111;58.4371875;101369.05885416667;44.3175;2.9482291666666667;89.15395833333334;90.0771875;99395.85177083332;0.0;1.0528125;0.0;0.0;0.07322916666666666;0.23656249999999998;0.07322916666666666;0.07322916666666666;0.07322916666666666;3.5082291666666667;3.5082291666666667;3.5082291666666667;3.5082291666666667;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
13;2013-01-14 00:00:00+00:00;2013;1;14;0;1;0;0;6359.387152777777;6617.946180555556;797.0989583333334;4882.013888888889;725.4513888888889;136.20486111111111;14.116319444444445;63.060763888888886;4.7725;5.703333333333333;6.985269097222222;40.11375;101519.52177083334;-56.331041666666664;3.9021874999999997;80.84458333333333;80.91322916666667;99537.08614583332;0.0;3.2804166666666665;0.0005208333333333333;0.0005208333333333333;0.076875;0.21739583333333334;0.076875;0.076875;0.076875;1.8233333333333333;1.8233333333333333;1.8233333333333333;1.8233333333333333;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
14;2013-01-15 00:00:00+00:00;2013;1;15;0;1;0;0;6535.800347222223;6802.746527777777;871.1979166666666;4880.980902777777;800.8298611111111;173.64583333333334;14.0;62.092013888888886;3.2691666666666666;5.514166666666666;6.432335069444445;62.529374999999995;100944.83333333333;-5.76125;4.15;83.05708333333332;81.39875;98973.26187500001;0.0;5.886979166666666;0.0065625;0.0065625;0.16416666666666668;0.43812500000000004;0.16416666666666668;0.16416666666666668;0.16416666666666668;2.1991666666666667;2.1991666666666667;2.1991666666666667;2.1991666666666667;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
15;2013-01-16 00:00:00+00:00;2013;1;16;0;1;0;0;6632.904513888889;6662.407986111111;908.0625;4769.753472222223;843.0503472222222;70.10243055555556;10.199652777777779;61.239583333333336;2.623333333333333;6.56;5.877473958333334;62.34614583333333;100918.85572916667;4.621354166666666;3.4308333333333336;80.85833333333333;67.16166666666668;98928.07927083333;0.0;6.7240625;0.0103125;0.0103125;0.18239583333333334;0.5431250000000001;0.18239583333333334;0.18239583333333334;0.18239583333333334;-0.14229166666666668;-0.14229166666666668;-0.14229166666666668;-0.14229166666666668;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
16;2013-01-17 00:00:00+00:00;2013;1;17;0;1;0;0;6968.680555555556;6819.15625;988.375;4810.961805555556;864.9149305555555;73.72222222222223;21.82638888888889;59.35590277777778;2.2225;6.515000000000001;5.205616319444444;55.52322916666667;101544.46052083332;39.51197916666667;3.276145833333333;74.02802083333333;63.169374999999995;99537.42041666666;0.0;6.4675;0.008854166666666666;0.008854166666666666;0.005625000000000001;0.024583333333333332;0.005625000000000001;0.005625000000000001;0.005625000000000001;-2.0294791666666665;-2.0294791666666665;-2.0294791666666665;-2.0294791666666665;5260.833333333333;2106.4166666666665;2101.0;678.25;356.25;124.5;10627.25;True
